Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
951;DR5-FASW0-SA2;Hallway;2;0.882;0.9;0.682;0.78;1.093;2.351
952;DR5-FASW0-SI1550;Cafeteria;6;0.744;0.788;0.475;0.549;1.134;1.643
953;DR5-FASW0-SI2180;City park;2;0.839;0.863;0.54;0.611;1.035;1.492
954;DR5-FASW0-SI920;Town square;-2;0.853;0.872;0.576;0.699;1.027;1.623
955;DR5-FASW0-SX110;Cafeteria;-6;0.608;0.655;0.194;0.305;1.036;1.133
956;DR5-FASW0-SX200;Speech-shaped noise;-8;0.563;0.666;0.092;0.15;1.044;1.098
957;DR5-FASW0-SX20;City park;6;0.808;0.834;0.594;0.633;1.077;1.606
958;DR5-FASW0-SX290;Living room;-6;0.691;0.738;0.357;0.474;1.023;1.201
959;DR5-FASW0-SX380;Metro;-4;0.775;0.826;0.399;0.541;1.036;1.205
960;DR5-FAWF0-SA1;Metro;-4;0.816;0.864;0.64;0.766;1.036;1.419
961;DR5-FAWF0-SA2;City park;-4;0.651;0.761;0.339;0.454;1.024;1.196
962;DR5-FAWF0-SI1000;Speech-shaped noise;4;0.801;0.829;0.493;0.593;1.087;1.433
963;DR5-FAWF0-SI1630;Hallway;2;0.974;0.974;0.89;0.931;1.267;2.625
964;DR5-FAWF0-SI2260;Subway station;6;0.882;0.919;0.637;0.757;1.064;1.826
965;DR5-FAWF0-SX100;City park;0;0.658;0.697;0.416;0.51;1.03;1.296
966;DR5-FAWF0-SX10;Copy machine;0;0.562;0.611;0.339;0.41;1.044;1.119
967;DR5-FAWF0-SX190;City park;6;0.816;0.846;0.634;0.715;1.041;1.569
968;DR5-FAWF0-SX280;Restaurant;4;0.631;0.642;0.346;0.411;1.06;1.198
969;DR5-FAWF0-SX370;Hallway;2;0.945;0.955;0.847;0.887;1.14;2.591
970;DR5-FCAL1-SA1;Traffic;-8;0.591;0.654;0.35;0.484;1.018;1.14
971;DR5-FCAL1-SA2;City park;6;0.895;0.907;0.721;0.766;1.053;1.63
972;DR5-FCAL1-SI1403;Town square;0;0.834;0.882;0.558;0.672;1.03;1.584
973;DR5-FCAL1-SI2033;Subway station;-2;0.725;0.783;0.514;0.61;1.023;1.25
974;DR5-FCAL1-SI773;Living room;2;0.883;0.902;0.674;0.766;1.055;1.955
975;DR5-FCAL1-SX143;Meeting room;-6;0.768;0.796;0.583;0.656;1.039;1.195
976;DR5-FCAL1-SX233;Traffic;6;0.949;0.963;0.829;0.903;1.06;2.573
977;DR5-FCAL1-SX323;Hallway;-6;0.831;0.877;0.59;0.673;1.022;1.706
978;DR5-FCAL1-SX413;Metro;4;0.943;0.947;0.765;0.841;1.131;1.928
979;DR5-FCAL1-SX53;Traffic;-6;0.79;0.863;0.519;0.673;1.027;1.361
980;DR5-FGMD0-SA1;Town square;2;0.828;0.873;0.722;0.807;1.024;1.893
981;DR5-FGMD0-SA2;Restaurant;2;0.563;0.613;0.335;0.382;1.051;1.186
982;DR5-FGMD0-SI1943;Hallway;2;0.906;0.938;0.763;0.862;1.098;2.232
983;DR5-FGMD0-SI2107;Speech-shaped noise;0;0.726;0.752;0.402;0.477;1.058;1.27
984;DR5-FGMD0-SI683;Traffic;6;0.898;0.933;0.694;0.827;1.037;2.263
985;DR5-FGMD0-SX143;Hallway;-8;0.799;0.85;0.541;0.653;1.021;1.499
986;DR5-FGMD0-SX233;Cafeteria;6;0.762;0.834;0.495;0.605;1.064;1.614
987;DR5-FGMD0-SX323;Traffic;4;0.812;0.837;0.587;0.595;1.03;1.923
988;DR5-FGMD0-SX413;Meeting room;-6;0.529;0.521;0.279;0.288;1.027;1.096
989;DR5-FGMD0-SX53;City park;-4;0.6;0.703;0.37;0.452;1.027;1.188
990;DR5-FHES0-SA1;Traffic;-6;0.726;0.778;0.529;0.632;1.018;1.341
991;DR5-FHES0-SA2;City park;0;0.671;0.737;0.543;0.603;1.022;1.37
992;DR5-FHES0-SI1109;Metro;0;0.861;0.888;0.681;0.748;1.041;1.606
993;DR5-FHES0-SI1739;Traffic;-6;0.549;0.591;0.288;0.319;1.022;1.085
994;DR5-FHES0-SI479;River;-2;0.638;0.717;0.371;0.45;1.026;1.118
995;DR5-FHES0-SX119;Metro;4;0.887;0.902;0.707;0.768;1.085;1.913
996;DR5-FHES0-SX209;Cafeteria;6;0.764;0.792;0.546;0.587;1.049;1.561
997;DR5-FHES0-SX299;Bus;-6;0.899;0.916;0.804;0.838;1.037;2.295
998;DR5-FHES0-SX29;Restaurant;-4;0.461;0.387;0.194;0.17;1.03;1.046
999;DR5-FHES0-SX389;River;6;0.953;0.96;0.903;0.936;1.292;2.674
1000;DR5-FHEW0-SA1;Bus;4;0.914;0.901;0.856;0.844;1.148;2.487
1001;DR5-FHEW0-SA2;Meeting room;2;0.763;0.785;0.578;0.59;1.038;1.276
1002;DR5-FHEW0-SI2023;Town square;-8;0.81;0.819;0.563;0.609;1.024;1.273
1003;DR5-FHEW0-SI690;Traffic;0;0.772;0.754;0.551;0.551;1.02;1.251
1004;DR5-FHEW0-SI763;Cafeteria;6;0.787;0.806;0.586;0.613;1.04;1.396
1005;DR5-FHEW0-SX133;Living room;4;0.844;0.819;0.769;0.712;1.047;1.679
1006;DR5-FHEW0-SX223;Bus;4;0.949;0.959;0.876;0.905;1.181;2.302
1007;DR5-FHEW0-SX313;Metro;0;0.757;0.783;0.552;0.593;1.025;1.381
1008;DR5-FHEW0-SX403;Sports Field;-6;0.772;0.786;0.59;0.623;1.025;1.491
1009;DR5-FHEW0-SX43;Traffic;-2;0.784;0.803;0.603;0.667;1.023;1.291
1010;DR5-FJCS0-SA1;Hallway;6;0.992;0.99;0.976;0.981;1.822;3.663
1011;DR5-FJCS0-SA2;City park;-6;0.757;0.784;0.571;0.647;1.021;1.273
1012;DR5-FJCS0-SI1309;Metro;0;0.782;0.802;0.588;0.649;1.049;1.336
1013;DR5-FJCS0-SI1833;Speech-shaped noise;-4;0.668;0.711;0.301;0.341;1.031;1.09
1014;DR5-FJCS0-SI1939;Restaurant;2;0.667;0.653;0.519;0.509;1.037;1.122
1015;DR5-FJCS0-SX139;Cafeteria;-6;0.55;0.558;0.322;0.404;1.02;1.099
1016;DR5-FJCS0-SX229;Sports Field;-2;0.931;0.955;0.844;0.903;1.03;2.356
1017;DR5-FJCS0-SX319;Hallway;-4;0.761;0.78;0.615;0.683;1.025;1.446
1018;DR5-FJCS0-SX409;Sports Field;0;0.921;0.936;0.806;0.855;1.036;2.175
1019;DR5-FJCS0-SX49;Town square;0;0.888;0.923;0.736;0.835;1.031;1.878
1020;DR5-FJSA0-SA1;Subway station;-2;0.718;0.741;0.433;0.541;1.021;1.257
1021;DR5-FJSA0-SA2;Copy machine;-6;0.507;0.511;0.171;0.212;1.021;1.038
1022;DR5-FJSA0-SI1379;Restaurant;-4;0.494;0.479;0.202;0.211;1.112;1.047
1023;DR5-FJSA0-SI2009;Speech-shaped noise;-6;0.516;0.597;0.204;0.285;1.029;1.09
1024;DR5-FJSA0-SI749;Restaurant;-6;0.462;0.471;0.162;0.19;1.035;1.054
1025;DR5-FJSA0-SX119;Restaurant;-6;0.515;0.534;0.178;0.208;1.033;1.058
1026;DR5-FJSA0-SX209;Cafeteria;2;0.668;0.681;0.451;0.469;1.037;1.293
1027;DR5-FJSA0-SX299;Metro;-8;0.773;0.783;0.638;0.661;1.035;1.378
1028;DR5-FJSA0-SX29;Bus;4;0.955;0.969;0.849;0.895;1.447;3.095
1029;DR5-FJSA0-SX389;Copy machine;-8;0.473;0.508;0.166;0.205;1.024;1.045
1030;DR5-FMAH0-SA1;Cafeteria;4;0.874;0.87;0.78;0.793;1.19;2.001
1031;DR5-FMAH0-SA2;Bus;4;0.94;0.948;0.889;0.914;1.066;3.169
1032;DR5-FMAH0-SI1289;Subway station;0;0.751;0.736;0.571;0.557;1.026;1.251
1033;DR5-FMAH0-SI1919;City park;-6;0.673;0.694;0.498;0.491;1.023;1.205
1034;DR5-FMAH0-SI659;Subway station;6;0.826;0.825;0.659;0.696;1.038;1.561
1035;DR5-FMAH0-SX119;Town square;4;0.899;0.909;0.821;0.851;1.044;2.082
1036;DR5-FMAH0-SX209;Traffic;4;0.818;0.799;0.695;0.652;1.024;1.616
1037;DR5-FMAH0-SX299;Town square;4;0.796;0.791;0.701;0.703;1.021;1.386
1038;DR5-FMAH0-SX29;City park;-6;0.575;0.593;0.289;0.258;1.026;1.126
1039;DR5-FMAH0-SX389;Living room;0;0.808;0.777;0.647;0.63;1.026;1.248
1040;DR5-FNLP0-SA1;Subway station;0;0.669;0.749;0.439;0.544;1.021;1.298
1041;DR5-FNLP0-SA2;Meeting room;0;0.67;0.711;0.468;0.513;1.03;1.313
1042;DR5-FNLP0-SI1308;Bus;-6;0.93;0.945;0.789;0.866;1.08;2.173
1043;DR5-FNLP0-SI1938;City park;-2;0.698;0.771;0.423;0.541;1.022;1.245
1044;DR5-FNLP0-SI678;Cafeteria;2;0.694;0.73;0.403;0.487;1.035;1.413
1045;DR5-FNLP0-SX138;Town square;2;0.896;0.912;0.734;0.787;1.043;1.855
1046;DR5-FNLP0-SX228;Speech-shaped noise;0;0.73;0.812;0.438;0.556;1.065;1.321
1047;DR5-FNLP0-SX318;Meeting room;-4;0.685;0.704;0.426;0.424;1.036;1.189
1048;DR5-FNLP0-SX408;Traffic;6;0.892;0.938;0.717;0.825;1.039;2.128
1049;DR5-FNLP0-SX48;Subway station;6;0.804;0.839;0.615;0.659;1.034;1.606
1050;DR5-FUTB0-SA1;Speech-shaped noise;-6;0.579;0.68;0.252;0.374;1.03;1.074
1051;DR5-FUTB0-SA2;Sports Field;-2;0.879;0.917;0.698;0.818;1.026;2.512
1052;DR5-FUTB0-SI1204;Copy machine;6;0.779;0.814;0.475;0.547;1.115;1.352
1053;DR5-FUTB0-SI1330;City park;4;0.785;0.838;0.495;0.578;1.043;1.416
1054;DR5-FUTB0-SI1834;Cafeteria;-2;0.552;0.614;0.292;0.335;1.026;1.199
1055;DR5-FUTB0-SX124;Bus;-4;0.924;0.955;0.714;0.87;1.031;2.308
1056;DR5-FUTB0-SX214;Cafeteria;6;0.825;0.877;0.585;0.708;1.058;1.707
1057;DR5-FUTB0-SX304;Cafeteria;0;0.73;0.785;0.406;0.547;1.03;1.284
1058;DR5-FUTB0-SX34;Bus;-2;0.902;0.948;0.66;0.833;1.039;2.268
1059;DR5-FUTB0-SX394;Town square;2;0.891;0.922;0.631;0.772;1.032;1.732
1060;DR5-MAHH0-SA1;Cafeteria;2;0.745;0.786;0.514;0.586;1.058;1.378
1061;DR5-MAHH0-SA2;City park;0;0.742;0.788;0.471;0.574;1.054;1.443
1062;DR5-MAHH0-SI1294;Meeting room;6;0.787;0.819;0.565;0.598;1.101;1.464
1063;DR5-MAHH0-SI1924;Cafeteria;0;0.726;0.793;0.449;0.549;1.057;1.283
1064;DR5-MAHH0-SI664;Hallway;-8;0.81;0.85;0.516;0.639;1.034;1.394
1065;DR5-MAHH0-SX124;Meeting room;2;0.751;0.808;0.444;0.59;1.064;1.395
1066;DR5-MAHH0-SX214;Copy machine;4;0.706;0.756;0.412;0.472;1.125;1.268
1067;DR5-MAHH0-SX304;Copy machine;-4;0.582;0.704;0.289;0.38;1.062;1.138
1068;DR5-MAHH0-SX34;Copy machine;0;0.613;0.723;0.336;0.485;1.049;1.187
1069;DR5-MAHH0-SX394;Bus;6;0.935;0.936;0.794;0.836;1.271;2.347
1070;DR5-MBPM0-SA1;Hallway;0;0.891;0.927;0.73;0.835;1.191;2.328
1071;DR5-MBPM0-SA2;Sports Field;4;0.899;0.929;0.748;0.855;1.145;2.619
1072;DR5-MBPM0-SI1577;Copy machine;2;0.59;0.771;0.46;0.545;1.179;1.285
1073;DR5-MBPM0-SI1584;Speech-shaped noise;-2;0.656;0.799;0.304;0.473;1.081;1.349
1074;DR5-MBPM0-SI947;Living room;0;0.838;0.864;0.601;0.685;1.113;1.917
1075;DR5-MBPM0-SX137;Hallway;6;0.957;0.963;0.834;0.874;1.747;2.558
1076;DR5-MBPM0-SX227;City park;-6;0.781;0.825;0.387;0.533;1.027;1.379
1077;DR5-MBPM0-SX317;Meeting room;-6;0.657;0.74;0.331;0.376;1.046;1.316
1078;DR5-MBPM0-SX407;River;0;0.956;0.967;0.775;0.861;1.132;2.574
1079;DR5-MBPM0-SX47;River;-8;0.65;0.759;0.24;0.403;1.037;1.276
1080;DR5-MCMB0-SA1;Sports Field;-4;0.881;0.904;0.789;0.828;1.056;2.281
1081;DR5-MCMB0-SA2;Living room;4;0.904;0.912;0.786;0.82;1.448;2.596
1082;DR5-MCMB0-SI1268;River;-4;0.641;0.745;0.335;0.453;1.056;1.302
1083;DR5-MCMB0-SI1898;Cafeteria;4;0.78;0.835;0.457;0.47;1.147;1.328
1084;DR5-MCMB0-SI638;Subway station;-8;0.598;0.652;0.324;0.427;1.042;1.177
1085;DR5-MCMB0-SX188;Cafeteria;2;0.715;0.775;0.456;0.516;1.122;1.531
1086;DR5-MCMB0-SX278;City park;-6;0.667;0.755;0.379;0.491;1.034;1.259
1087;DR5-MCMB0-SX368;Restaurant;0;0.624;0.659;0.364;0.434;1.117;1.261
1088;DR5-MCMB0-SX8;Copy machine;4;0.592;0.695;0.456;0.535;1.185;1.342
1089;DR5-MCMB0-SX98;Hallway;2;0.953;0.958;0.838;0.876;1.307;1.979
1090;DR5-MCRC0-SA1;City park;0;0.741;0.799;0.605;0.656;1.07;1.337
1091;DR5-MCRC0-SA2;Speech-shaped noise;-8;0.495;0.601;0.227;0.309;1.089;1.23
1092;DR5-MCRC0-SI1092;Bus;6;0.987;0.985;0.969;0.969;2.958;3.913
1093;DR5-MCRC0-SI1722;Bus;4;0.941;0.95;0.829;0.871;1.364;2.547
1094;DR5-MCRC0-SI462;Copy machine;-8;0.451;0.532;0.159;0.208;1.031;1.053
1095;DR5-MCRC0-SX102;Bus;0;0.969;0.977;0.853;0.905;1.179;2.858
1096;DR5-MCRC0-SX12;Restaurant;-8;0.372;0.389;0.156;0.155;1.077;1.08
1097;DR5-MCRC0-SX192;City park;-8;0.56;0.631;0.172;0.252;1.026;1.125
1098;DR5-MCRC0-SX282;Speech-shaped noise;-8;0.568;0.693;0.188;0.282;1.059;1.199
1099;DR5-MCRC0-SX372;Bus;2;0.976;0.977;0.91;0.93;1.258;3.063
1100;DR5-MCTT0-SA1;Restaurant;-8;0.494;0.532;0.226;0.283;1.033;1.125
1101;DR5-MCTT0-SA2;Metro;-6;0.688;0.791;0.441;0.548;1.026;1.591
1102;DR5-MCTT0-SI1144;Restaurant;-6;0.62;0.714;0.307;0.456;1.046;1.062
1103;DR5-MCTT0-SI2188;Traffic;-6;0.756;0.842;0.478;0.587;1.029;1.477
1104;DR5-MCTT0-SI928;City park;6;0.804;0.892;0.499;0.652;1.144;1.539
1105;DR5-MCTT0-SX118;Hallway;-4;0.81;0.872;0.615;0.747;1.038;2.043
1106;DR5-MCTT0-SX208;Hallway;-4;0.835;0.91;0.556;0.731;1.079;1.913
1107;DR5-MCTT0-SX28;River;2;0.734;0.851;0.356;0.496;1.089;1.411
1108;DR5-MCTT0-SX298;City park;-2;0.704;0.83;0.455;0.576;1.031;1.401
1109;DR5-MCTT0-SX388;Subway station;-6;0.636;0.784;0.279;0.395;1.026;1.193
1110;DR5-MDAC2-SA1;Living room;-2;0.709;0.811;0.456;0.606;1.031;1.479
1111;DR5-MDAC2-SA2;Metro;6;0.887;0.906;0.702;0.757;1.331;1.906
1112;DR5-MDAC2-SI2259;Hallway;-6;0.625;0.731;0.361;0.364;1.027;1.143
1113;DR5-MDAC2-SI560;City park;-4;0.8;0.852;0.539;0.645;1.036;1.265
1114;DR5-MDAC2-SI999;Hallway;-8;0.649;0.726;0.366;0.472;1.031;1.235
1115;DR5-MDAC2-SX189;Subway station;-4;0.61;0.709;0.39;0.454;1.033;1.357
1116;DR5-MDAC2-SX279;Living room;0;0.952;0.956;0.859;0.857;1.345;2.669
1117;DR5-MDAC2-SX369;Bus;4;0.974;0.942;0.925;0.883;2.071;3.639
1118;DR5-MDAC2-SX99;Meeting room;2;0.824;0.857;0.592;0.672;1.058;1.386
1119;DR5-MDAC2-SX9;City park;-6;0.526;0.571;0.455;0.423;1.021;1.083
1120;DR5-MDRB0-SA1;Town square;-4;0.713;0.776;0.489;0.631;1.029;1.549
1121;DR5-MDRB0-SA2;Subway station;-4;0.643;0.72;0.389;0.46;1.03;1.373
1122;DR5-MDRB0-SI1174;Hallway;0;0.934;0.947;0.83;0.88;1.209;2.557
1123;DR5-MDRB0-SI2109;Traffic;-6;0.727;0.812;0.459;0.566;1.025;1.538
1124;DR5-MDRB0-SI544;Traffic;2;0.87;0.898;0.613;0.741;1.053;1.988
1125;DR5-MDRB0-SX184;Meeting room;-8;0.594;0.616;0.433;0.494;1.039;1.126
1126;DR5-MDRB0-SX274;Traffic;4;0.839;0.89;0.585;0.757;1.111;1.863
1127;DR5-MDRB0-SX364;River;-4;0.531;0.604;0.24;0.345;1.036;1.164
1128;DR5-MDRB0-SX4;Hallway;-4;0.766;0.832;0.604;0.645;1.057;1.469
1129;DR5-MDRB0-SX94;Sports Field;0;0.945;0.948;0.827;0.867;1.11;2.376
1130;DR5-MDWA0-SA1;Subway station;4;0.788;0.841;0.617;0.71;1.067;1.839
1131;DR5-MDWA0-SA2;River;4;0.931;0.939;0.829;0.852;1.278;2.685
1132;DR5-MDWA0-SI1146;River;0;0.701;0.778;0.443;0.556;1.098;1.341
1133;DR5-MDWA0-SI1445;Metro;2;0.863;0.896;0.628;0.716;1.143;2.061
1134;DR5-MDWA0-SI519;Traffic;-6;0.689;0.83;0.35;0.481;1.023;1.466
1135;DR5-MDWA0-SX185;Subway station;0;0.693;0.735;0.475;0.53;1.06;1.315
1136;DR5-MDWA0-SX275;Meeting room;-8;0.643;0.687;0.385;0.441;1.041;1.142
1137;DR5-MDWA0-SX365;River;2;0.788;0.862;0.403;0.506;1.117;1.53
1138;DR5-MDWA0-SX5;Copy machine;-2;0.462;0.568;0.225;0.292;1.09;1.06
1139;DR5-MDWA0-SX95;Copy machine;6;0.77;0.806;0.539;0.573;1.192;1.375
1140;DR5-MDWK0-SA1;Subway station;-6;0.643;0.75;0.342;0.505;1.034;1.317
1141;DR5-MDWK0-SA2;River;-8;0.388;0.471;0.14;0.186;1.046;1.134
1142;DR5-MDWK0-SI1540;Living room;-2;0.767;0.853;0.578;0.682;1.033;1.724
1143;DR5-MDWK0-SI2170;City park;-4;0.711;0.806;0.394;0.528;1.031;1.393
1144;DR5-MDWK0-SI910;Restaurant;-2;0.557;0.632;0.206;0.274;1.074;1.149
1145;DR5-MDWK0-SX100;City park;6;0.944;0.956;0.794;0.853;1.264;2.409
1146;DR5-MDWK0-SX10;Restaurant;-6;0.443;0.499;0.157;0.23;1.102;1.078
1147;DR5-MDWK0-SX190;City park;-6;0.726;0.806;0.502;0.62;1.043;1.46
1148;DR5-MDWK0-SX280;Cafeteria;6;0.839;0.872;0.687;0.738;1.454;1.684
1149;DR5-MDWK0-SX370;Copy machine;-8;0.378;0.408;0.118;0.182;1.036;1.036
1150;DR5-MFGK0-SA1;Restaurant;-8;0.497;0.567;0.162;0.251;1.122;1.062
1151;DR5-MFGK0-SA2;Cafeteria;-6;0.598;0.684;0.292;0.349;1.026;1.121
1152;DR5-MFGK0-SI1451;Copy machine;-6;0.523;0.657;0.231;0.333;1.048;1.074
1153;DR5-MFGK0-SI1744;Speech-shaped noise;2;0.79;0.882;0.482;0.664;1.193;1.629
1154;DR5-MFGK0-SI484;Bus;-2;0.909;0.933;0.693;0.8;1.091;2.153
1155;DR5-MFGK0-SX124;City park;-2;0.849;0.895;0.586;0.742;1.053;1.87
1156;DR5-MFGK0-SX214;Meeting room;-8;0.532;0.59;0.281;0.356;1.022;1.086
1157;DR5-MFGK0-SX304;Traffic;2;0.851;0.889;0.604;0.706;1.041;1.705
1158;DR5-MFGK0-SX34;Hallway;-4;0.891;0.935;0.655;0.846;1.086;1.97
1159;DR5-MFGK0-SX394;Hallway;6;0.893;0.917;0.762;0.835;1.278;2.041
1160;DR5-MKLT0-SA1;Subway station;4;0.796;0.834;0.625;0.683;1.07;1.691
1161;DR5-MKLT0-SA2;Town square;-8;0.666;0.743;0.497;0.543;1.024;1.34
1162;DR5-MKLT0-SI1213;Sports Field;4;0.96;0.965;0.888;0.923;1.148;3.093
1163;DR5-MKLT0-SI1843;Bus;0;0.959;0.96;0.853;0.853;1.322;2.824
1164;DR5-MKLT0-SI583;River;-6;0.896;0.94;0.707;0.832;1.048;1.873
1165;DR5-MKLT0-SX133;City park;-8;0.656;0.744;0.378;0.374;1.021;1.18
1166;DR5-MKLT0-SX223;City park;0;0.878;0.901;0.686;0.757;1.164;1.862
1167;DR5-MKLT0-SX313;Bus;-6;0.9;0.923;0.736;0.808;1.041;2.257
1168;DR5-MKLT0-SX403;Town square;-6;0.783;0.865;0.502;0.646;1.024;1.385
1169;DR5-MKLT0-SX43;Living room;2;0.944;0.942;0.812;0.859;1.183;2.461
1170;DR5-MLIH0-SA1;Sports Field;-8;0.84;0.856;0.703;0.788;1.021;1.595
1171;DR5-MLIH0-SA2;Living room;-4;0.65;0.69;0.454;0.476;1.035;1.393
1172;DR5-MLIH0-SI1183;Speech-shaped noise;-6;0.444;0.474;0.175;0.223;1.031;1.106
1173;DR5-MLIH0-SI1813;Speech-shaped noise;2;0.757;0.827;0.508;0.672;1.076;1.367
1174;DR5-MLIH0-SI553;Meeting room;4;0.771;0.812;0.62;0.686;1.077;1.533
1175;DR5-MLIH0-SX103;Living room;4;0.798;0.829;0.553;0.614;1.132;1.71
1176;DR5-MLIH0-SX13;Metro;4;0.796;0.847;0.669;0.752;1.041;1.606
1177;DR5-MLIH0-SX193;Metro;2;0.628;0.711;0.487;0.535;1.039;1.553
1178;DR5-MLIH0-SX283;Sports Field;-6;0.719;0.793;0.47;0.592;1.03;1.559
1179;DR5-MLIH0-SX373;Speech-shaped noise;2;0.606;0.707;0.394;0.499;1.047;1.258
1180;DR5-MRJM3-SA1;Metro;-4;0.679;0.775;0.463;0.605;1.064;1.366
1181;DR5-MRJM3-SA2;Subway station;2;0.754;0.797;0.561;0.624;1.057;1.884
1182;DR5-MRJM3-SI1448;Copy machine;2;0.639;0.744;0.311;0.383;1.101;1.219
1183;DR5-MRJM3-SI1809;Bus;0;0.936;0.932;0.645;0.767;1.131;2.28
1184;DR5-MRJM3-SI2078;Living room;-6;0.734;0.813;0.443;0.599;1.04;1.384
1185;DR5-MRJM3-SX188;Sports Field;-2;0.898;0.923;0.74;0.831;1.083;2.731
1186;DR5-MRJM3-SX278;Town square;4;0.87;0.914;0.705;0.82;1.188;2.325
1187;DR5-MRJM3-SX368;Sports Field;0;0.902;0.934;0.702;0.8;1.112;2.519
1188;DR5-MRJM3-SX8;Copy machine;-6;0.429;0.441;0.208;0.228;1.037;1.061
1189;DR5-MRJM3-SX98;Copy machine;-2;0.507;0.647;0.331;0.379;1.072;1.124
1190;DR5-MRPP0-SA1;Cafeteria;6;0.869;0.896;0.657;0.73;1.285;2.055
1191;DR5-MRPP0-SA2;Meeting room;-4;0.663;0.731;0.451;0.523;1.066;1.545
1192;DR5-MRPP0-SI1184;City park;0;0.802;0.868;0.527;0.634;1.085;1.696
1193;DR5-MRPP0-SI1814;Hallway;-8;0.827;0.903;0.516;0.661;1.079;2.027
1194;DR5-MRPP0-SI554;Sports Field;2;0.969;0.976;0.878;0.921;1.198;3.122
1195;DR5-MRPP0-SX104;River;6;0.941;0.944;0.78;0.81;1.641;2.203
1196;DR5-MRPP0-SX14;Meeting room;0;0.844;0.887;0.539;0.717;1.107;1.703
1197;DR5-MRPP0-SX194;Traffic;2;0.812;0.887;0.617;0.719;1.197;2.076
1198;DR5-MRPP0-SX284;Restaurant;0;0.681;0.754;0.317;0.423;1.12;1.3
1199;DR5-MRPP0-SX374;Cafeteria;4;0.867;0.902;0.591;0.701;1.353;1.853
1200;DR5-MRRK0-SA1;Bus;6;0.989;0.987;0.97;0.968;1.822;3.482
1201;DR5-MRRK0-SA2;Subway station;2;0.787;0.833;0.576;0.662;1.204;1.946
1202;DR5-MRRK0-SI1288;Speech-shaped noise;4;0.771;0.846;0.503;0.584;1.243;1.532
1203;DR5-MRRK0-SI1716;Speech-shaped noise;4;0.839;0.868;0.475;0.572;1.275;1.682
1204;DR5-MRRK0-SI1918;Traffic;6;0.923;0.936;0.729;0.8;1.141;2.355
1205;DR5-MRRK0-SX118;City park;-6;0.546;0.591;0.358;0.361;1.028;1.082
1206;DR5-MRRK0-SX208;Copy machine;6;0.81;0.837;0.595;0.656;1.178;1.268
1207;DR5-MRRK0-SX28;River;4;0.8;0.834;0.585;0.607;1.344;1.694
1208;DR5-MRRK0-SX298;Restaurant;4;0.748;0.805;0.56;0.608;1.214;1.48
1209;DR5-MRRK0-SX388;Sports Field;-4;0.931;0.941;0.813;0.862;1.068;2.513
1210;DR5-MRWS1-SA1;Bus;-2;0.853;0.887;0.7;0.763;1.218;1.882
1211;DR5-MRWS1-SA2;Metro;2;0.848;0.887;0.698;0.784;1.22;2.405
1212;DR5-MRWS1-SI1130;Traffic;-6;0.683;0.772;0.453;0.536;1.026;1.605
1213;DR5-MRWS1-SI1496;Copy machine;4;0.729;0.825;0.482;0.608;1.115;1.629
1214;DR5-MRWS1-SI500;Sports Field;6;0.881;0.912;0.733;0.81;1.147;2.521
1215;DR5-MRWS1-SX140;City park;-8;0.599;0.671;0.33;0.421;1.036;1.311
1216;DR5-MRWS1-SX230;City park;4;0.691;0.787;0.547;0.612;1.13;1.474
1217;DR5-MRWS1-SX320;Living room;-2;0.787;0.866;0.549;0.669;1.096;1.829
1218;DR5-MRWS1-SX410;Subway station;2;0.721;0.818;0.442;0.596;1.082;1.541
1219;DR5-MRWS1-SX50;City park;-8;0.585;0.689;0.22;0.286;1.022;1.144
1220;DR5-MSFH1-SA1;City park;-2;0.833;0.878;0.663;0.742;1.047;1.534
1221;DR5-MSFH1-SA2;City park;-2;0.793;0.855;0.589;0.682;1.043;1.571
1222;DR5-MSFH1-SI1270;City park;-8;0.749;0.861;0.443;0.551;1.029;1.264
1223;DR5-MSFH1-SI1900;River;4;0.958;0.956;0.857;0.888;1.278;2.716
1224;DR5-MSFH1-SI640;Sports Field;4;0.978;0.976;0.916;0.923;1.193;3.104
1225;DR5-MSFH1-SX100;City park;4;0.744;0.806;0.559;0.631;1.124;1.661
1226;DR5-MSFH1-SX10;Traffic;-4;0.677;0.725;0.47;0.552;1.028;1.433
1227;DR5-MSFH1-SX190;Sports Field;-4;0.895;0.936;0.702;0.817;1.046;2.045
1228;DR5-MSFH1-SX280;Meeting room;-6;0.488;0.452;0.299;0.3;1.06;1.093
1229;DR5-MSFH1-SX370;Cafeteria;4;0.772;0.814;0.521;0.556;1.138;1.689
1230;DR6-FDRW0-SA1;Restaurant;6;0.774;0.815;0.525;0.632;1.119;1.367
1231;DR6-FDRW0-SA2;Speech-shaped noise;2;0.696;0.729;0.414;0.482;1.052;1.287
1232;DR6-FDRW0-SI1283;Bus;2;0.908;0.931;0.755;0.848;1.073;2.188
1233;DR6-FDRW0-SI1423;Sports Field;4;0.945;0.964;0.804;0.881;1.06;2.788
1234;DR6-FDRW0-SI653;Copy machine;4;0.654;0.665;0.506;0.525;1.057;1.243
1235;DR6-FDRW0-SX113;Living room;4;0.765;0.809;0.435;0.522;1.038;1.519
1236;DR6-FDRW0-SX203;Sports Field;2;0.889;0.941;0.684;0.841;1.026;2.358
1237;DR6-FDRW0-SX23;Town square;2;0.788;0.837;0.63;0.704;1.03;1.622
