Sample;Speech;Noise;SNR;STOI orig.;STOI pred.;eSTOI orig.;eSTOI pred.;PESQ orig.;PESQ pred.
897;DR4-MPLB0-SX404;Restaurant;4;0.666;0.735;0.326;0.376;1.146;1.315
898;DR4-MPLB0-SX44;Hallway;4;0.93;0.944;0.78;0.835;1.497;2.485
899;DR4-MPWM0-SA1;Cafeteria;0;0.748;0.834;0.516;0.662;1.046;1.568
900;DR4-MPWM0-SA2;Restaurant;0;0.612;0.666;0.35;0.447;1.117;1.248
901;DR4-MPWM0-SI1127;Meeting room;-8;0.596;0.643;0.356;0.421;1.032;1.208
902;DR4-MPWM0-SI1757;Restaurant;4;0.752;0.841;0.399;0.51;1.105;1.6
903;DR4-MPWM0-SI2279;Subway station;2;0.835;0.917;0.597;0.751;1.098;1.614
904;DR4-MPWM0-SX137;Cafeteria;-2;0.603;0.676;0.333;0.363;1.045;1.17
905;DR4-MPWM0-SX227;Sports Field;-6;0.816;0.897;0.48;0.673;1.023;1.536
906;DR4-MPWM0-SX317;Speech-shaped noise;6;0.814;0.891;0.55;0.724;1.19;1.913
907;DR4-MPWM0-SX407;Speech-shaped noise;-4;0.577;0.788;0.235;0.475;1.042;1.281
908;DR4-MPWM0-SX47;Meeting room;4;0.784;0.856;0.54;0.649;1.111;1.507
909;DR4-MRKO0-SA1;City park;-2;0.532;0.66;0.416;0.511;1.024;1.161
910;DR4-MRKO0-SA2;City park;4;0.778;0.84;0.574;0.682;1.148;2.153
911;DR4-MRKO0-SI1397;Bus;4;0.95;0.963;0.813;0.865;1.534;2.065
912;DR4-MRKO0-SI2027;Living room;-4;0.693;0.73;0.424;0.485;1.035;1.316
913;DR4-MRKO0-SI767;Hallway;-6;0.776;0.848;0.567;0.679;1.062;1.738
914;DR4-MRKO0-SX137;Bus;0;0.973;0.976;0.902;0.932;1.638;3.24
915;DR4-MRKO0-SX227;Traffic;0;0.855;0.915;0.625;0.765;1.054;1.863
916;DR4-MRKO0-SX317;Town square;6;0.895;0.916;0.781;0.811;1.229;2.466
917;DR4-MRKO0-SX407;Subway station;-8;0.608;0.757;0.224;0.367;1.022;1.295
918;DR4-MRKO0-SX47;Copy machine;-6;0.44;0.485;0.143;0.185;1.037;1.092
919;DR4-MROA0-SA1;Bus;4;0.993;0.988;0.967;0.963;2.193;3.271
920;DR4-MROA0-SA2;River;0;0.85;0.863;0.614;0.671;1.139;1.62
921;DR4-MROA0-SI1307;Restaurant;4;0.817;0.846;0.57;0.669;1.199;1.367
922;DR4-MROA0-SI1970;Speech-shaped noise;6;0.809;0.831;0.582;0.614;1.388;1.782
923;DR4-MROA0-SI677;Cafeteria;-4;0.693;0.773;0.45;0.523;1.068;1.233
924;DR4-MROA0-SX137;Copy machine;-8;0.362;0.339;0.144;0.108;1.028;1.054
925;DR4-MROA0-SX227;Living room;6;0.931;0.944;0.669;0.764;1.234;1.92
926;DR4-MROA0-SX317;Town square;2;0.805;0.856;0.54;0.635;1.154;1.444
927;DR4-MROA0-SX407;Traffic;4;0.941;0.951;0.759;0.825;1.162;2.266
928;DR4-MROA0-SX47;Copy machine;-4;0.605;0.708;0.261;0.407;1.046;1.095
929;DR4-MTEB0-SA1;Sports Field;0;0.905;0.928;0.744;0.828;1.095;2.364
930;DR4-MTEB0-SA2;Sports Field;0;0.889;0.91;0.704;0.788;1.07;2.416
931;DR4-MTEB0-SI1133;Town square;-8;0.788;0.86;0.442;0.602;1.03;1.567
932;DR4-MTEB0-SI2064;Subway station;-4;0.678;0.764;0.363;0.447;1.038;1.346
933;DR4-MTEB0-SI503;River;2;0.793;0.888;0.558;0.755;1.175;1.703
934;DR4-MTEB0-SX143;Town square;-8;0.803;0.888;0.534;0.716;1.03;1.658
935;DR4-MTEB0-SX233;Cafeteria;-6;0.454;0.458;0.188;0.282;1.031;1.086
936;DR4-MTEB0-SX323;Speech-shaped noise;2;0.665;0.807;0.317;0.453;1.203;1.731
937;DR4-MTEB0-SX413;Subway station;-6;0.648;0.761;0.302;0.503;1.032;1.287
938;DR4-MTEB0-SX53;Bus;-4;0.946;0.954;0.798;0.861;1.091;2.512
939;DR4-MTLS0-SA1;Cafeteria;-2;0.906;0.929;0.694;0.786;1.217;1.332
940;DR4-MTLS0-SA2;Hallway;6;0.97;0.966;0.891;0.881;1.562;2.713
941;DR4-MTLS0-SI1370;Copy machine;6;0.799;0.874;0.552;0.618;1.195;1.475
942;DR4-MTLS0-SI2000;Meeting room;6;0.898;0.926;0.564;0.665;1.33;1.344
943;DR4-MTLS0-SI740;Cafeteria;6;0.837;0.871;0.466;0.61;1.2;1.747
944;DR4-MTLS0-SX110;Copy machine;-8;0.514;0.521;0.236;0.227;1.061;1.069
945;DR4-MTLS0-SX200;Restaurant;-8;0.49;0.561;0.104;0.209;1.038;1.078
946;DR4-MTLS0-SX20;Subway station;4;0.796;0.843;0.604;0.671;1.119;1.727
947;DR4-MTLS0-SX290;Copy machine;-2;0.599;0.653;0.278;0.356;1.076;1.132
948;DR4-MTLS0-SX380;Copy machine;0;0.637;0.7;0.216;0.317;1.058;1.087
949;DR5-FASW0-SA1;Restaurant;-2;0.563;0.609;0.215;0.283;1.032;1.079
950;DR5-FASW0-SA2;Hallway;2;0.882;0.898;0.682;0.782;1.093;2.308
951;DR5-FASW0-SI1550;Cafeteria;6;0.744;0.8;0.475;0.559;1.134;1.615
952;DR5-FASW0-SI2180;City park;2;0.839;0.868;0.54;0.632;1.035;1.555
953;DR5-FASW0-SI920;Town square;-2;0.853;0.877;0.576;0.695;1.027;1.596
954;DR5-FASW0-SX110;Cafeteria;-6;0.608;0.681;0.194;0.323;1.036;1.142
955;DR5-FASW0-SX200;Speech-shaped noise;-8;0.563;0.652;0.092;0.174;1.044;1.109
956;DR5-FASW0-SX20;City park;6;0.808;0.842;0.594;0.649;1.077;1.626
957;DR5-FASW0-SX290;Living room;-6;0.691;0.732;0.357;0.485;1.023;1.209
958;DR5-FASW0-SX380;Metro;-4;0.775;0.824;0.399;0.551;1.036;1.177
959;DR5-FAWF0-SA1;Metro;-4;0.816;0.859;0.64;0.763;1.036;1.462
960;DR5-FAWF0-SA2;City park;-4;0.651;0.768;0.339;0.467;1.024;1.205
961;DR5-FAWF0-SI1000;Speech-shaped noise;4;0.801;0.832;0.493;0.597;1.087;1.456
962;DR5-FAWF0-SI1630;Hallway;2;0.974;0.974;0.89;0.935;1.267;2.481
963;DR5-FAWF0-SI2260;Subway station;6;0.882;0.923;0.637;0.775;1.064;1.837
964;DR5-FAWF0-SX100;City park;0;0.658;0.696;0.416;0.511;1.03;1.322
965;DR5-FAWF0-SX10;Copy machine;0;0.562;0.624;0.339;0.386;1.044;1.113
966;DR5-FAWF0-SX190;City park;6;0.816;0.862;0.634;0.736;1.041;1.647
967;DR5-FAWF0-SX280;Restaurant;4;0.631;0.647;0.346;0.451;1.06;1.225
968;DR5-FAWF0-SX370;Hallway;2;0.945;0.958;0.847;0.889;1.14;2.502
969;DR5-FCAL1-SA1;Traffic;-8;0.591;0.663;0.35;0.514;1.018;1.175
970;DR5-FCAL1-SA2;City park;6;0.895;0.91;0.721;0.775;1.053;1.695
971;DR5-FCAL1-SI1403;Town square;0;0.834;0.886;0.558;0.691;1.03;1.542
972;DR5-FCAL1-SI2033;Subway station;-2;0.725;0.789;0.514;0.615;1.023;1.295
973;DR5-FCAL1-SI773;Living room;2;0.883;0.915;0.674;0.782;1.055;2.022
974;DR5-FCAL1-SX143;Meeting room;-6;0.768;0.803;0.583;0.653;1.039;1.197
975;DR5-FCAL1-SX233;Traffic;6;0.949;0.962;0.829;0.909;1.06;2.62
976;DR5-FCAL1-SX323;Hallway;-6;0.831;0.897;0.59;0.706;1.022;1.712
977;DR5-FCAL1-SX413;Metro;4;0.943;0.948;0.765;0.841;1.131;1.914
978;DR5-FCAL1-SX53;Traffic;-6;0.79;0.88;0.519;0.712;1.027;1.481
979;DR5-FGMD0-SA1;Town square;2;0.828;0.881;0.722;0.818;1.024;1.941
980;DR5-FGMD0-SA2;Restaurant;2;0.563;0.625;0.335;0.385;1.051;1.203
981;DR5-FGMD0-SI1943;Hallway;2;0.906;0.939;0.763;0.867;1.098;2.253
982;DR5-FGMD0-SI2107;Speech-shaped noise;0;0.726;0.765;0.402;0.532;1.058;1.219
983;DR5-FGMD0-SI683;Traffic;6;0.898;0.931;0.694;0.825;1.037;2.267
984;DR5-FGMD0-SX143;Hallway;-8;0.799;0.853;0.541;0.666;1.021;1.566
985;DR5-FGMD0-SX233;Cafeteria;6;0.762;0.843;0.495;0.624;1.064;1.637
986;DR5-FGMD0-SX323;Traffic;4;0.812;0.863;0.587;0.636;1.03;1.959
987;DR5-FGMD0-SX413;Meeting room;-6;0.529;0.53;0.279;0.316;1.027;1.089
988;DR5-FGMD0-SX53;City park;-4;0.6;0.734;0.37;0.457;1.027;1.232
989;DR5-FHES0-SA1;Traffic;-6;0.726;0.778;0.529;0.64;1.018;1.349
990;DR5-FHES0-SA2;City park;0;0.671;0.741;0.543;0.599;1.022;1.338
991;DR5-FHES0-SI1109;Metro;0;0.861;0.888;0.681;0.736;1.041;1.58
992;DR5-FHES0-SI1739;Traffic;-6;0.549;0.588;0.288;0.288;1.022;1.091
993;DR5-FHES0-SI479;River;-2;0.638;0.717;0.371;0.45;1.026;1.119
994;DR5-FHES0-SX119;Metro;4;0.887;0.9;0.707;0.771;1.085;1.872
995;DR5-FHES0-SX209;Cafeteria;6;0.764;0.797;0.546;0.607;1.049;1.534
996;DR5-FHES0-SX299;Bus;-6;0.899;0.908;0.804;0.828;1.037;2.201
997;DR5-FHES0-SX29;Restaurant;-4;0.461;0.332;0.194;0.157;1.03;1.055
998;DR5-FHES0-SX389;River;6;0.953;0.953;0.903;0.918;1.292;2.402
999;DR5-FHEW0-SA1;Bus;4;0.914;0.878;0.856;0.811;1.148;2.035
1000;DR5-FHEW0-SA2;Meeting room;2;0.763;0.785;0.578;0.607;1.038;1.254
1001;DR5-FHEW0-SI2023;Town square;-8;0.81;0.812;0.563;0.615;1.024;1.229
1002;DR5-FHEW0-SI690;Traffic;0;0.772;0.72;0.551;0.528;1.02;1.161
1003;DR5-FHEW0-SI763;Cafeteria;6;0.787;0.812;0.586;0.638;1.04;1.4
1004;DR5-FHEW0-SX133;Living room;4;0.844;0.778;0.769;0.667;1.047;1.428
1005;DR5-FHEW0-SX223;Bus;4;0.949;0.951;0.876;0.888;1.181;2.163
1006;DR5-FHEW0-SX313;Metro;0;0.757;0.79;0.552;0.627;1.025;1.375
1007;DR5-FHEW0-SX403;Sports Field;-6;0.772;0.792;0.59;0.658;1.025;1.357
1008;DR5-FHEW0-SX43;Traffic;-2;0.784;0.806;0.603;0.664;1.023;1.264
1009;DR5-FJCS0-SA1;Hallway;6;0.992;0.987;0.976;0.978;1.822;3.617
1010;DR5-FJCS0-SA2;City park;-6;0.757;0.743;0.571;0.623;1.021;1.227
1011;DR5-FJCS0-SI1309;Metro;0;0.782;0.809;0.588;0.65;1.049;1.336
1012;DR5-FJCS0-SI1833;Speech-shaped noise;-4;0.668;0.725;0.301;0.384;1.031;1.094
1013;DR5-FJCS0-SI1939;Restaurant;2;0.667;0.659;0.519;0.514;1.037;1.127
1014;DR5-FJCS0-SX139;Cafeteria;-6;0.55;0.572;0.322;0.424;1.02;1.091
1015;DR5-FJCS0-SX229;Sports Field;-2;0.931;0.956;0.844;0.909;1.03;2.304
1016;DR5-FJCS0-SX319;Hallway;-4;0.761;0.812;0.615;0.712;1.025;1.517
1017;DR5-FJCS0-SX409;Sports Field;0;0.921;0.93;0.806;0.846;1.036;2.09
1018;DR5-FJCS0-SX49;Town square;0;0.888;0.921;0.736;0.825;1.031;1.868
1019;DR5-FJSA0-SA1;Subway station;-2;0.718;0.74;0.433;0.552;1.021;1.255
1020;DR5-FJSA0-SA2;Copy machine;-6;0.507;0.499;0.171;0.198;1.021;1.037
1021;DR5-FJSA0-SI1379;Restaurant;-4;0.494;0.52;0.202;0.21;1.112;1.049
1022;DR5-FJSA0-SI2009;Speech-shaped noise;-6;0.516;0.604;0.204;0.313;1.029;1.075
1023;DR5-FJSA0-SI749;Restaurant;-6;0.462;0.484;0.162;0.206;1.035;1.057
1024;DR5-FJSA0-SX119;Restaurant;-6;0.515;0.572;0.178;0.255;1.033;1.061
1025;DR5-FJSA0-SX209;Cafeteria;2;0.668;0.715;0.451;0.49;1.037;1.248
1026;DR5-FJSA0-SX299;Metro;-8;0.773;0.763;0.638;0.627;1.035;1.411
1027;DR5-FJSA0-SX29;Bus;4;0.955;0.97;0.849;0.893;1.447;3.082
1028;DR5-FJSA0-SX389;Copy machine;-8;0.473;0.527;0.166;0.238;1.024;1.043
1029;DR5-FMAH0-SA1;Cafeteria;4;0.874;0.869;0.78;0.787;1.19;1.893
1030;DR5-FMAH0-SA2;Bus;4;0.94;0.94;0.889;0.907;1.066;2.902
1031;DR5-FMAH0-SI1289;Subway station;0;0.751;0.717;0.571;0.507;1.026;1.2
1032;DR5-FMAH0-SI1919;City park;-6;0.673;0.691;0.498;0.461;1.023;1.168
1033;DR5-FMAH0-SI659;Subway station;6;0.826;0.831;0.659;0.694;1.038;1.5
1034;DR5-FMAH0-SX119;Town square;4;0.899;0.916;0.821;0.862;1.044;1.99
1035;DR5-FMAH0-SX209;Traffic;4;0.818;0.786;0.695;0.626;1.024;1.498
1036;DR5-FMAH0-SX299;Town square;4;0.796;0.779;0.701;0.675;1.021;1.346
1037;DR5-FMAH0-SX29;City park;-6;0.575;0.595;0.289;0.275;1.026;1.122
1038;DR5-FMAH0-SX389;Living room;0;0.808;0.771;0.647;0.635;1.026;1.243
1039;DR5-FNLP0-SA1;Subway station;0;0.669;0.76;0.439;0.562;1.021;1.315
1040;DR5-FNLP0-SA2;Meeting room;0;0.67;0.711;0.468;0.531;1.03;1.307
1041;DR5-FNLP0-SI1308;Bus;-6;0.93;0.951;0.789;0.878;1.08;2.211
1042;DR5-FNLP0-SI1938;City park;-2;0.698;0.785;0.423;0.555;1.022;1.276
1043;DR5-FNLP0-SI678;Cafeteria;2;0.694;0.724;0.403;0.514;1.035;1.431
1044;DR5-FNLP0-SX138;Town square;2;0.896;0.907;0.734;0.788;1.043;1.795
1045;DR5-FNLP0-SX228;Speech-shaped noise;0;0.73;0.809;0.438;0.556;1.065;1.317
1046;DR5-FNLP0-SX318;Meeting room;-4;0.685;0.712;0.426;0.429;1.036;1.15
1047;DR5-FNLP0-SX408;Traffic;6;0.892;0.945;0.717;0.843;1.039;2.149
1048;DR5-FNLP0-SX48;Subway station;6;0.804;0.854;0.615;0.674;1.034;1.62
1049;DR5-FUTB0-SA1;Speech-shaped noise;-6;0.579;0.682;0.252;0.386;1.03;1.083
1050;DR5-FUTB0-SA2;Sports Field;-2;0.879;0.926;0.698;0.83;1.026;2.546
1051;DR5-FUTB0-SI1204;Copy machine;6;0.779;0.833;0.475;0.556;1.115;1.325
1052;DR5-FUTB0-SI1330;City park;4;0.785;0.845;0.495;0.592;1.043;1.426
1053;DR5-FUTB0-SI1834;Cafeteria;-2;0.552;0.63;0.292;0.347;1.026;1.167
1054;DR5-FUTB0-SX124;Bus;-4;0.924;0.952;0.714;0.872;1.031;2.309
1055;DR5-FUTB0-SX214;Cafeteria;6;0.825;0.889;0.585;0.726;1.058;1.729
1056;DR5-FUTB0-SX304;Cafeteria;0;0.73;0.785;0.406;0.569;1.03;1.267
1057;DR5-FUTB0-SX34;Bus;-2;0.902;0.952;0.66;0.839;1.039;2.267
1058;DR5-FUTB0-SX394;Town square;2;0.891;0.922;0.631;0.776;1.032;1.733
1059;DR5-MAHH0-SA1;Cafeteria;2;0.745;0.794;0.514;0.604;1.058;1.431
1060;DR5-MAHH0-SA2;City park;0;0.742;0.803;0.471;0.609;1.054;1.496
1061;DR5-MAHH0-SI1294;Meeting room;6;0.787;0.818;0.565;0.601;1.101;1.459
1062;DR5-MAHH0-SI1924;Cafeteria;0;0.726;0.793;0.449;0.541;1.057;1.272
1063;DR5-MAHH0-SI664;Hallway;-8;0.81;0.851;0.516;0.638;1.034;1.387
1064;DR5-MAHH0-SX124;Meeting room;2;0.751;0.811;0.444;0.586;1.064;1.366
1065;DR5-MAHH0-SX214;Copy machine;4;0.706;0.758;0.412;0.489;1.125;1.307
1066;DR5-MAHH0-SX304;Copy machine;-4;0.582;0.702;0.289;0.393;1.062;1.113
1067;DR5-MAHH0-SX34;Copy machine;0;0.613;0.722;0.336;0.504;1.049;1.207
1068;DR5-MAHH0-SX394;Bus;6;0.935;0.931;0.794;0.827;1.271;2.291
1069;DR5-MBPM0-SA1;Hallway;0;0.891;0.927;0.73;0.826;1.191;2.369
1070;DR5-MBPM0-SA2;Sports Field;4;0.899;0.927;0.748;0.845;1.145;2.601
1071;DR5-MBPM0-SI1577;Copy machine;2;0.59;0.763;0.46;0.541;1.179;1.307
1072;DR5-MBPM0-SI1584;Speech-shaped noise;-2;0.656;0.805;0.304;0.486;1.081;1.357
1073;DR5-MBPM0-SI947;Living room;0;0.838;0.867;0.601;0.703;1.113;1.976
1074;DR5-MBPM0-SX137;Hallway;6;0.957;0.958;0.834;0.863;1.747;2.3
1075;DR5-MBPM0-SX227;City park;-6;0.781;0.808;0.387;0.525;1.027;1.414
1076;DR5-MBPM0-SX317;Meeting room;-6;0.657;0.758;0.331;0.406;1.046;1.289
1077;DR5-MBPM0-SX407;River;0;0.956;0.965;0.775;0.852;1.132;2.482
1078;DR5-MBPM0-SX47;River;-8;0.65;0.764;0.24;0.394;1.037;1.272
1079;DR5-MCMB0-SA1;Sports Field;-4;0.881;0.915;0.789;0.835;1.056;2.353
1080;DR5-MCMB0-SA2;Living room;4;0.904;0.913;0.786;0.82;1.448;2.61
1081;DR5-MCMB0-SI1268;River;-4;0.641;0.734;0.335;0.42;1.056;1.3
1082;DR5-MCMB0-SI1898;Cafeteria;4;0.78;0.834;0.457;0.459;1.147;1.344
1083;DR5-MCMB0-SI638;Subway station;-8;0.598;0.632;0.324;0.403;1.042;1.162
1084;DR5-MCMB0-SX188;Cafeteria;2;0.715;0.795;0.456;0.538;1.122;1.497
1085;DR5-MCMB0-SX278;City park;-6;0.667;0.762;0.379;0.503;1.034;1.288
1086;DR5-MCMB0-SX368;Restaurant;0;0.624;0.658;0.364;0.427;1.117;1.262
1087;DR5-MCMB0-SX8;Copy machine;4;0.592;0.7;0.456;0.537;1.185;1.353
1088;DR5-MCMB0-SX98;Hallway;2;0.953;0.961;0.838;0.887;1.307;1.972
1089;DR5-MCRC0-SA1;City park;0;0.741;0.797;0.605;0.66;1.07;1.367
1090;DR5-MCRC0-SA2;Speech-shaped noise;-8;0.495;0.57;0.227;0.335;1.089;1.238
1091;DR5-MCRC0-SI1092;Bus;6;0.987;0.983;0.969;0.964;2.958;3.804
1092;DR5-MCRC0-SI1722;Bus;4;0.941;0.95;0.829;0.878;1.364;2.518
1093;DR5-MCRC0-SI462;Copy machine;-8;0.451;0.525;0.159;0.226;1.031;1.063
1094;DR5-MCRC0-SX102;Bus;0;0.969;0.978;0.853;0.9;1.179;2.665
1095;DR5-MCRC0-SX12;Restaurant;-8;0.372;0.415;0.156;0.154;1.077;1.059
1096;DR5-MCRC0-SX192;City park;-8;0.56;0.659;0.172;0.309;1.026;1.153
1097;DR5-MCRC0-SX282;Speech-shaped noise;-8;0.568;0.677;0.188;0.268;1.059;1.196
1098;DR5-MCRC0-SX372;Bus;2;0.976;0.977;0.91;0.93;1.258;2.902
1099;DR5-MCTT0-SA1;Restaurant;-8;0.494;0.511;0.226;0.293;1.033;1.126
1100;DR5-MCTT0-SA2;Metro;-6;0.688;0.793;0.441;0.53;1.026;1.594
1101;DR5-MCTT0-SI1144;Restaurant;-6;0.62;0.662;0.307;0.466;1.046;1.068
1102;DR5-MCTT0-SI2188;Traffic;-6;0.756;0.845;0.478;0.594;1.029;1.404
1103;DR5-MCTT0-SI928;City park;6;0.804;0.896;0.499;0.656;1.144;1.556
1104;DR5-MCTT0-SX118;Hallway;-4;0.81;0.877;0.615;0.754;1.038;2.106
1105;DR5-MCTT0-SX208;Hallway;-4;0.835;0.913;0.556;0.735;1.079;1.914
1106;DR5-MCTT0-SX28;River;2;0.734;0.854;0.356;0.487;1.089;1.306
1107;DR5-MCTT0-SX298;City park;-2;0.704;0.842;0.455;0.603;1.031;1.169
1108;DR5-MCTT0-SX388;Subway station;-6;0.636;0.78;0.279;0.393;1.026;1.188
1109;DR5-MDAC2-SA1;Living room;-2;0.709;0.814;0.456;0.616;1.031;1.495
1110;DR5-MDAC2-SA2;Metro;6;0.887;0.908;0.702;0.764;1.331;1.924
1111;DR5-MDAC2-SI2259;Hallway;-6;0.625;0.734;0.361;0.355;1.027;1.153
1112;DR5-MDAC2-SI560;City park;-4;0.8;0.858;0.539;0.654;1.036;1.337
1113;DR5-MDAC2-SI999;Hallway;-8;0.649;0.746;0.366;0.487;1.031;1.289
1114;DR5-MDAC2-SX189;Subway station;-4;0.61;0.709;0.39;0.476;1.033;1.353
1115;DR5-MDAC2-SX279;Living room;0;0.952;0.959;0.859;0.866;1.345;2.62
1116;DR5-MDAC2-SX369;Bus;4;0.974;0.968;0.925;0.913;2.071;3.453
1117;DR5-MDAC2-SX99;Meeting room;2;0.824;0.876;0.592;0.692;1.058;1.227
1118;DR5-MDAC2-SX9;City park;-6;0.526;0.542;0.455;0.385;1.021;1.088
1119;DR5-MDRB0-SA1;Town square;-4;0.713;0.784;0.489;0.646;1.029;1.555
1120;DR5-MDRB0-SA2;Subway station;-4;0.643;0.725;0.389;0.49;1.03;1.379
1121;DR5-MDRB0-SI1174;Hallway;0;0.934;0.948;0.83;0.878;1.209;2.587
1122;DR5-MDRB0-SI2109;Traffic;-6;0.727;0.793;0.459;0.547;1.025;1.562
1123;DR5-MDRB0-SI544;Traffic;2;0.87;0.901;0.613;0.744;1.053;1.948
1124;DR5-MDRB0-SX184;Meeting room;-8;0.594;0.63;0.433;0.506;1.039;1.141
1125;DR5-MDRB0-SX274;Traffic;4;0.839;0.888;0.585;0.755;1.111;1.837
1126;DR5-MDRB0-SX364;River;-4;0.531;0.606;0.24;0.325;1.036;1.191
1127;DR5-MDRB0-SX4;Hallway;-4;0.766;0.832;0.604;0.639;1.057;1.507
1128;DR5-MDRB0-SX94;Sports Field;0;0.945;0.953;0.827;0.871;1.11;2.418
1129;DR5-MDWA0-SA1;Subway station;4;0.788;0.843;0.617;0.711;1.067;1.849
1130;DR5-MDWA0-SA2;River;4;0.931;0.939;0.829;0.85;1.278;2.794
1131;DR5-MDWA0-SI1146;River;0;0.701;0.778;0.443;0.557;1.098;1.393
1132;DR5-MDWA0-SI1445;Metro;2;0.863;0.903;0.628;0.74;1.143;2.133
1133;DR5-MDWA0-SI519;Traffic;-6;0.689;0.831;0.35;0.491;1.023;1.476
1134;DR5-MDWA0-SX185;Subway station;0;0.693;0.723;0.475;0.547;1.06;1.328
1135;DR5-MDWA0-SX275;Meeting room;-8;0.643;0.688;0.385;0.429;1.041;1.147
1136;DR5-MDWA0-SX365;River;2;0.788;0.854;0.403;0.505;1.117;1.538
1137;DR5-MDWA0-SX5;Copy machine;-2;0.462;0.583;0.225;0.3;1.09;1.065
1138;DR5-MDWA0-SX95;Copy machine;6;0.77;0.804;0.539;0.552;1.192;1.398
1139;DR5-MDWK0-SA1;Subway station;-6;0.643;0.752;0.342;0.524;1.034;1.325
1140;DR5-MDWK0-SA2;River;-8;0.388;0.453;0.14;0.175;1.046;1.167
1141;DR5-MDWK0-SI1540;Living room;-2;0.767;0.872;0.578;0.709;1.033;1.81
1142;DR5-MDWK0-SI2170;City park;-4;0.711;0.805;0.394;0.544;1.031;1.401
1143;DR5-MDWK0-SI910;Restaurant;-2;0.557;0.654;0.206;0.277;1.074;1.166
1144;DR5-MDWK0-SX100;City park;6;0.944;0.956;0.794;0.85;1.264;2.416
1145;DR5-MDWK0-SX10;Restaurant;-6;0.443;0.505;0.157;0.221;1.102;1.097
1146;DR5-MDWK0-SX190;City park;-6;0.726;0.808;0.502;0.632;1.043;1.549
1147;DR5-MDWK0-SX280;Cafeteria;6;0.839;0.885;0.687;0.759;1.454;1.7
1148;DR5-MDWK0-SX370;Copy machine;-8;0.378;0.414;0.118;0.193;1.036;1.061
1149;DR5-MFGK0-SA1;Restaurant;-8;0.497;0.575;0.162;0.266;1.122;1.072
1150;DR5-MFGK0-SA2;Cafeteria;-6;0.598;0.714;0.292;0.368;1.026;1.162
1151;DR5-MFGK0-SI1451;Copy machine;-6;0.523;0.663;0.231;0.333;1.048;1.084
1152;DR5-MFGK0-SI1744;Speech-shaped noise;2;0.79;0.891;0.482;0.678;1.193;1.745
1153;DR5-MFGK0-SI484;Bus;-2;0.909;0.933;0.693;0.794;1.091;2.103
1154;DR5-MFGK0-SX124;City park;-2;0.849;0.885;0.586;0.713;1.053;1.767
1155;DR5-MFGK0-SX214;Meeting room;-8;0.532;0.577;0.281;0.359;1.022;1.085
1156;DR5-MFGK0-SX304;Traffic;2;0.851;0.893;0.604;0.708;1.041;1.724
1157;DR5-MFGK0-SX34;Hallway;-4;0.891;0.935;0.655;0.846;1.086;1.992
1158;DR5-MFGK0-SX394;Hallway;6;0.893;0.913;0.762;0.829;1.278;1.898
1159;DR5-MKLT0-SA1;Subway station;4;0.796;0.81;0.625;0.666;1.07;1.657
1160;DR5-MKLT0-SA2;Town square;-8;0.666;0.729;0.497;0.526;1.024;1.372
1161;DR5-MKLT0-SI1213;Sports Field;4;0.96;0.965;0.888;0.921;1.148;2.948
1162;DR5-MKLT0-SI1843;Bus;0;0.959;0.961;0.853;0.855;1.322;2.644
1163;DR5-MKLT0-SI583;River;-6;0.896;0.938;0.707;0.828;1.048;1.684
1164;DR5-MKLT0-SX133;City park;-8;0.656;0.747;0.378;0.378;1.021;1.141
1165;DR5-MKLT0-SX223;City park;0;0.878;0.911;0.686;0.763;1.164;1.882
1166;DR5-MKLT0-SX313;Bus;-6;0.9;0.927;0.736;0.805;1.041;2.223
1167;DR5-MKLT0-SX403;Town square;-6;0.783;0.874;0.502;0.647;1.024;1.345
1168;DR5-MKLT0-SX43;Living room;2;0.944;0.938;0.812;0.855;1.183;2.445
1169;DR5-MLIH0-SA1;Sports Field;-8;0.84;0.862;0.703;0.789;1.021;1.551
1170;DR5-MLIH0-SA2;Living room;-4;0.65;0.669;0.454;0.465;1.035;1.37
1171;DR5-MLIH0-SI1183;Speech-shaped noise;-6;0.444;0.471;0.175;0.252;1.031;1.117
1172;DR5-MLIH0-SI1813;Speech-shaped noise;2;0.757;0.827;0.508;0.684;1.076;1.307
1173;DR5-MLIH0-SI553;Meeting room;4;0.771;0.793;0.62;0.677;1.077;1.454
1174;DR5-MLIH0-SX103;Living room;4;0.798;0.82;0.553;0.599;1.132;1.719
1175;DR5-MLIH0-SX13;Metro;4;0.796;0.851;0.669;0.759;1.041;1.585
1176;DR5-MLIH0-SX193;Metro;2;0.628;0.715;0.487;0.515;1.039;1.643
1177;DR5-MLIH0-SX283;Sports Field;-6;0.719;0.795;0.47;0.605;1.03;1.487
1178;DR5-MLIH0-SX373;Speech-shaped noise;2;0.606;0.717;0.394;0.496;1.047;1.222
1179;DR5-MRJM3-SA1;Metro;-4;0.679;0.787;0.463;0.611;1.064;1.396
1180;DR5-MRJM3-SA2;Subway station;2;0.754;0.799;0.561;0.619;1.057;1.898
1181;DR5-MRJM3-SI1448;Copy machine;2;0.639;0.761;0.311;0.39;1.101;1.262
1182;DR5-MRJM3-SI1809;Bus;0;0.936;0.942;0.645;0.771;1.131;2.145
1183;DR5-MRJM3-SI2078;Living room;-6;0.734;0.817;0.443;0.607;1.04;1.428
1184;DR5-MRJM3-SX188;Sports Field;-2;0.898;0.917;0.74;0.821;1.083;2.766
